order_purchase_timestamp,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_city,seller_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_category_name_english,delivery_time,order_processing_time,time_of_delay,order_total_price,late_delivery,product_size_score,satisfaction,week_year,customer_city_freq,seller_state_freq,seller_city_freq,customer_state_freq,customer_zip_code_prefix_freq,seller_zip_code_prefix_freq
2018-08-22 21:33:00,36980,lajinha,MG,1.0,credit_card,4.0,91.67,2018-08-26 21:45:08,76.07,15.6,33400.0,lagoa santa,MG,utilidades_domesticas,53.0,981.0,5.0,630.0,housewares,5,0,2,91.66999999999999,0,0.023333333333333334,0.2,2018-33,0.00017274140611504577,0.06374157885645189,0.00043185351528761444,0.10779063741578856,0.00017274140611504577,0.00043185351528761444
2018-07-14 17:07:01,9780,sao bernardo do campo,SP,1.0,credit_card,4.0,158.07,2018-07-25 17:30:08,139.0,19.07,36407.0,conselheiro lafaiete,MG,relogios_presentes,42.0,938.0,5.0,275.0,watches_gifts,10,0,14,158.07,0,0.010888888888888889,1.0,2018-27,0.0061323199170841254,0.06374157885645189,0.0012955605458628433,0.43565382622214543,8.637070305752289e-05,0.0012955605458628433
2018-07-23 11:31:36,31710,belo horizonte,MG,1.0,credit_card,3.0,164.91,2018-07-27 13:31:18,141.12,23.79,14910.0,tabatinga,SP,bebes,30.0,875.0,1.0,1350.0,baby,3,0,17,164.91,0,0.033,1.0,2018-29,0.026515805838659527,0.7253411642770772,0.0006909656244601831,0.10779063741578856,8.637070305752289e-05,0.0006909656244601831
2018-03-23 23:40:39,12328,jacarei,SP,1.0,credit_card,1.0,92.68,2018-03-28 23:55:28,84.9,7.78,13170.0,sumare,SP,relogios_presentes,52.0,481.0,2.0,250.0,watches_gifts,4,0,7,92.68,0,0.006722222222222222,1.0,2018-11,0.0019001554672655036,0.7253411642770772,0.0061323199170841254,0.43565382622214543,0.00017274140611504577,0.0057004664017965105
2018-04-05 21:43:44,38600,paracatu,MG,1.0,credit_card,1.0,134.12,2018-04-11 21:55:13,45.0,22.06,89160.0,rio do sul,SC,esporte_lazer,25.0,469.0,1.0,225.0,sports_leisure,19,0,7,67.06,0,0.015,0.8,2018-13,0.0008637070305752289,0.031870789428225944,0.001468301951977889,0.10779063741578856,0.0008637070305752289,0.0012955605458628433
2018-04-05 21:43:44,38600,paracatu,MG,1.0,credit_card,1.0,134.12,2018-04-11 21:55:13,45.0,22.06,89160.0,rio do sul,SC,esporte_lazer,25.0,469.0,1.0,225.0,sports_leisure,19,0,7,67.06,0,0.015,0.8,2018-13,0.0008637070305752289,0.031870789428225944,0.001468301951977889,0.10779063741578856,0.0008637070305752289,0.0012955605458628433
2018-08-04 10:08:19,3350,sao paulo,SP,1.0,credit_card,8.0,335.19,2018-08-07 10:24:07,109.0,33.79,14940.0,ibitinga,SP,cama_mesa_banho,52.0,222.0,1.0,7150.0,bed_bath_table,6,0,5,142.79,0,0.1111111111111111,0.2,2018-30,0.16280877526343066,0.7253411642770772,0.0664190706512351,0.43565382622214543,0.00034548281223009154,0.0664190706512351
2018-08-04 10:08:19,3350,sao paulo,SP,1.0,credit_card,8.0,335.19,2018-08-07 10:24:07,158.6,33.8,14940.0,ibitinga,SP,cama_mesa_banho,54.0,714.0,2.0,12150.0,bed_bath_table,6,0,5,192.39999999999998,0,0.2,0.2,2018-30,0.16280877526343066,0.7253411642770772,0.0664190706512351,0.43565382622214543,0.00034548281223009154,0.0664190706512351
2018-05-05 18:31:58,8525,ferraz de vasconcelos,SP,1.0,credit_card,1.0,64.03,2018-05-10 18:53:42,53.9,10.13,15025.0,sao jose do rio preto,SP,ferramentas_jardim,57.0,366.0,2.0,1650.0,garden_tools,5,0,18,64.03,0,0.06875,1.0,2018-17,0.001554672655035412,0.7253411642770772,0.021333563655208155,0.43565382622214543,8.637070305752289e-05,0.017187769908447056
2018-05-03 17:04:29,54080,jaboatao dos guararapes,PE,1.0,credit_card,8.0,218.96,2018-05-09 17:15:26,181.0,37.96,14840.0,guariba,SP,cool_stuff,43.0,447.0,2.0,586.0,cool_stuff,14,0,20,218.96,0,0.0089375,0.2,2018-17,0.0019001554672655036,0.7253411642770772,0.011832786318880635,0.020124373812402833,0.00017274140611504577,0.011832786318880635
2018-08-01 18:24:45,21660,rio de janeiro,RJ,1.0,credit_card,1.0,42.37,2018-08-03 18:44:05,26.0,16.37,13920.0,pedreira,SP,ferramentas_jardim,57.0,459.0,2.0,800.0,garden_tools,5,0,20,42.370000000000005,0,0.0625,0.6,2018-30,0.06676455346346519,0.7253411642770772,0.005441354292623942,0.12636033857315598,8.637070305752289e-05,0.005441354292623942
2018-05-20 20:32:16,26553,mesquita,RJ,1.0,credit_card,4.0,179.19,2018-05-22 21:01:13,159.49,19.7,88730.0,sao ludgero,SC,utilidades_domesticas,60.0,1912.0,5.0,3000.0,housewares,18,0,5,179.19,0,0.04675,0.4,2018-20,0.002072896873380549,0.031870789428225944,0.0006045949214026602,0.12636033857315598,0.00017274140611504577,0.0006045949214026602
2018-04-25 20:03:13,26383,queimados,RJ,1.0,credit_card,1.0,99.9,2018-05-02 20:31:14,99.9,0.0,14050.0,ribeirao preto,SP,relogios_presentes,33.0,523.0,3.0,584.0,watches_gifts,13,0,20,99.9,0,0.007944444444444445,1.0,2018-16,0.000777336327517706,0.7253411642770772,0.0215063050613232,0.12636033857315598,8.637070305752289e-05,0.013646571083088616
2018-08-20 13:31:30,13321,salto,SP,1.0,debit_card,1.0,39.99,2018-08-22 15:50:21,32.5,7.49,4735.0,sao paulo,SP,construcao_ferramentas_construcao,42.0,1585.0,2.0,150.0,construction_tools_construction,2,0,5,39.99,0,0.0075,0.8,2018-33,0.0006909656244601831,0.7253411642770772,0.2649853169804802,0.43565382622214543,0.00017274140611504577,8.637070305752289e-05
2018-06-16 20:32:14,35650,pitangui,MG,1.0,credit_card,1.0,129.86,2018-06-21 20:58:10,109.9,19.96,1319.0,sao paulo,SP,esporte_lazer,59.0,199.0,1.0,975.0,sports_leisure,4,0,21,129.86,0,0.019791666666666666,1.0,2018-23,0.00025911210917256864,0.7253411642770772,0.2649853169804802,0.10779063741578856,0.00025911210917256864,0.0033684574192433927
2018-07-20 12:14:10,69305,boa vista,RR,1.0,credit_card,2.0,102.63,2018-07-27 12:25:14,70.0,32.63,3204.0,sao paulo,SP,moveis_decoracao,47.0,894.0,1.0,1850.0,furniture_decor,11,0,33,102.63,0,0.09375,1.0,2018-28,0.0006045949214026602,0.7253411642770772,0.2649853169804802,0.0006045949214026602,0.00025911210917256864,0.020210744515460354
2018-08-28 09:18:17,5025,sao paulo,SP,1.0,credit_card,2.0,22.29,2018-08-30 09:30:15,14.9,7.39,3562.0,sao paulo,SP,esporte_lazer,48.0,683.0,1.0,200.0,sports_leisure,1,0,1,22.29,0,0.004166666666666667,1.0,2018-34,0.16280877526343066,0.7253411642770772,0.2649853169804802,0.43565382622214543,8.637070305752289e-05,0.000777336327517706
2018-08-09 08:27:54,12955,bom jesus dos perdoes,SP,1.0,credit_card,4.0,159.69,2018-08-20 08:50:19,146.01,13.68,14050.0,ribeirao preto,SP,relogios_presentes,35.0,514.0,2.0,4338.0,watches_gifts,6,0,14,159.69,0,0.009916666666666667,0.8,2018-31,0.00017274140611504577,0.7253411642770772,0.0215063050613232,0.43565382622214543,0.00017274140611504577,0.013646571083088616
2018-08-16 20:49:16,13187,hortolandia,SP,1.0,credit_card,1.0,58.98,2018-08-20 21:09:37,46.0,12.98,14070.0,ribeirao preto,SP,fraldas_higiene,49.0,317.0,1.0,250.0,diapers_and_hygiene,6,0,4,58.980000000000004,0,0.027777777777777776,0.8,2018-32,0.002072896873380549,0.7253411642770772,0.0215063050613232,0.43565382622214543,0.00025911210917256864,0.0013819312489203662
2018-04-17 21:51:13,13083,campinas,SP,1.0,credit_card,10.0,128.25,2018-04-23 22:12:14,109.9,18.35,81770.0,curitiba,PR,bebes,52.0,704.0,4.0,3600.0,baby,6,0,16,128.25,0,0.20833333333333334,1.0,2018-15,0.01347382967697357,0.06901019174296079,0.02332008982553118,0.43565382622214543,0.00025911210917256864,0.0005182242183451373
2018-04-25 11:43:29,35740,esmeraldas,MG,1.0,credit_card,1.0,64.13,2018-05-02 11:55:17,48.9,15.23,4130.0,sao paulo - sp,SP,artes,37.0,606.0,1.0,350.0,art,7,0,20,64.13,0,0.008555555555555556,1.0,2018-16,0.00034548281223009154,0.7253411642770772,0.0011228191397477975,0.10779063741578856,0.00034548281223009154,0.0006045949214026602
2018-08-21 21:55:29,58704,patos,PB,1.0,boleto,1.0,96.95,2018-08-28 02:50:25,39.9,57.05,13324.0,salto,SP,brinquedos,58.0,626.0,3.0,1250.0,toys,8,1,12,96.94999999999999,0,0.025,1.0,2018-33,0.00025911210917256864,0.7253411642770772,0.016669545690101917,0.006823285541544308,8.637070305752289e-05,0.005182242183451373
2018-07-19 20:22:42,29560,guacui,ES,1.0,boleto,1.0,108.81,2018-07-26 03:15:31,89.0,19.81,9720.0,sao bernardo do campo,SP,instrumentos_musicais,60.0,743.0,1.0,4150.0,musical_instruments,12,1,6,108.81,0,0.027777777777777776,0.8,2018-28,0.00043185351528761444,0.7253411642770772,0.013992053895318707,0.020815339436863017,0.00043185351528761444,0.0009500777336327518
2018-06-27 17:38:07,12288,cacapava,SP,1.0,credit_card,5.0,219.49,2018-06-29 17:51:07,199.99,19.5,88370.0,navegantes,SC,relogios_presentes,51.0,882.0,2.0,133.0,watches_gifts,5,0,27,219.49,0,0.008440972222222223,1.0,2018-25,0.0010364484366902746,0.031870789428225944,0.001554672655035412,0.43565382622214543,0.00017274140611504577,0.0011228191397477975
2018-04-21 19:46:35,4823,sao paulo,SP,1.0,credit_card,1.0,74.41,2018-04-27 20:30:45,59.9,14.51,87114.0,sarandi,PR,informatica_acessorios,49.0,395.0,1.0,133.0,computers_accessories,6,2,17,74.41,0,0.0055,0.6,2018-16,0.16280877526343066,0.06901019174296079,0.0017274140611504578,0.43565382622214543,0.00025911210917256864,0.0017274140611504578
2018-08-20 13:09:40,13056,campinas,SP,1.0,credit_card,3.0,153.52,2018-08-27 15:50:16,129.9,23.62,4378.0,sao paulo,SP,instrumentos_musicais,63.0,1110.0,10.0,7050.0,musical_instruments,9,0,0,153.52,0,0.14609375,0.2,2018-33,0.01347382967697357,0.7253411642770772,0.2649853169804802,0.43565382622214543,0.0006909656244601831,0.0019001554672655036
2018-08-25 13:21:23,13419,piracicaba,SP,1.0,credit_card,1.0,82.25,2018-09-11 13:30:23,72.99,9.26,13257.0,itatiba,SP,cool_stuff,35.0,1212.0,2.0,600.0,cool_stuff,3,0,16,82.25,0,0.015277777777777777,1.0,2018-33,0.004059423043703576,0.7253411642770772,0.0025047503886681637,0.43565382622214543,0.00043185351528761444,0.001468301951977889
2018-07-29 18:51:50,96211,rio grande,RS,1.0,credit_card,15.0,256.87,2018-07-31 19:04:26,199.0,57.87,80330.0,curitiba,PR,moveis_decoracao,55.0,417.0,1.0,7850.0,furniture_decor,7,0,7,256.87,0,0.11375,1.0,2018-30,0.000777336327517706,0.06901019174296079,0.02332008982553118,0.04456728277768181,0.00025911210917256864,0.004232164449818622
2018-05-02 20:29:29,41260,salvador,BA,1.0,credit_card,1.0,99.9,2018-05-08 20:53:47,99.9,0.0,14050.0,ribeirao preto,SP,relogios_presentes,33.0,523.0,3.0,584.0,watches_gifts,19,0,6,99.9,0,0.007944444444444445,1.0,2018-17,0.015460355847296598,0.7253411642770772,0.0215063050613232,0.03947141129728796,8.637070305752289e-05,0.013646571083088616
2018-05-02 15:15:59,88535,correia pinto,SC,1.0,credit_card,3.0,99.9,2018-05-08 15:58:57,99.9,0.0,14050.0,ribeirao preto,SP,relogios_presentes,33.0,523.0,3.0,584.0,watches_gifts,12,0,15,99.9,0,0.007944444444444445,0.6,2018-17,0.00017274140611504577,0.7253411642770772,0.0215063050613232,0.032216272240456034,0.00017274140611504577,0.013646571083088616
2018-06-18 20:15:39,6365,carapicuiba,SP,1.0,debit_card,1.0,112.42,2018-06-27 20:31:19,99.99,12.43,13322.0,salto,SP,artes,48.0,1232.0,1.0,1700.0,art,2,0,19,112.41999999999999,0,0.06770833333333333,0.6,2018-24,0.004145793746761098,0.7253411642770772,0.016669545690101917,0.43565382622214543,0.00025911210917256864,0.003195716013128347
2018-04-18 12:46:02,93145,sao leopoldo,RS,1.0,credit_card,4.0,226.47,2018-04-24 13:10:33,199.0,27.47,88704.0,tubarao,SC,automotivo,58.0,1167.0,1.0,1900.0,auto,28,0,-2,226.47,1,0.07875,0.2,2018-15,0.0008637070305752289,0.031870789428225944,0.00025911210917256864,0.04456728277768181,8.637070305752289e-05,8.637070305752289e-05
2018-05-02 17:42:07,26020,nova iguacu,RJ,1.0,credit_card,10.0,196.32,2018-05-08 18:31:24,89.0,9.16,26285.0,nova iguacu,RJ,beleza_saude,42.0,637.0,1.0,1233.0,health_beauty,6,0,7,98.16,0,0.02953125,1.0,2018-17,0.005009500777336327,0.04897218863361548,0.000777336327517706,0.12636033857315598,0.00025911210917256864,0.00043185351528761444
2018-05-02 17:42:07,26020,nova iguacu,RJ,1.0,credit_card,10.0,196.32,2018-05-08 18:31:24,89.0,9.16,26285.0,nova iguacu,RJ,beleza_saude,42.0,637.0,1.0,1233.0,health_beauty,6,0,7,98.16,0,0.02953125,1.0,2018-17,0.005009500777336327,0.04897218863361548,0.000777336327517706,0.12636033857315598,0.00025911210917256864,0.00043185351528761444
2018-07-26 16:26:25,69901,rio branco,AC,1.0,credit_card,4.0,318.3,2018-07-30 16:44:22,289.0,29.3,4102.0,sao paulo,SP,informatica_acessorios,60.0,527.0,1.0,450.0,computers_accessories,11,0,21,318.3,0,0.0020069444444444444,0.6,2018-29,0.00025911210917256864,0.7253411642770772,0.2649853169804802,0.00034548281223009154,8.637070305752289e-05,0.007341509759889445
2018-07-03 12:56:03,30240,belo horizonte,MG,1.0,credit_card,5.0,50.02,2018-07-09 13:31:28,59.0,15.51,71215.0,brasilia,DF,informatica_acessorios,58.0,344.0,3.0,200.0,computers_accessories,7,2,14,74.51,0,0.007145833333333333,0.8,2018-26,0.026515805838659527,0.006996026947659354,0.006909656244601831,0.10779063741578856,0.00043185351528761444,0.00034548281223009154
2018-07-03 12:56:03,30240,belo horizonte,MG,2.0,voucher,1.0,24.49,2018-07-09 13:31:28,59.0,15.51,71215.0,brasilia,DF,informatica_acessorios,58.0,344.0,3.0,200.0,computers_accessories,7,2,14,74.51,0,0.007145833333333333,0.8,2018-26,0.026515805838659527,0.006996026947659354,0.006909656244601831,0.10779063741578856,0.00043185351528761444,0.00034548281223009154
2018-06-18 22:14:11,46800,ruy barbosa,BA,1.0,credit_card,6.0,322.95,2018-06-24 22:31:36,230.0,92.95,3204.0,sao paulo,SP,moveis_decoracao,51.0,756.0,1.0,12250.0,furniture_decor,10,0,20,322.95,0,0.24609375,0.6,2018-24,8.637070305752289e-05,0.7253411642770772,0.2649853169804802,0.03947141129728796,8.637070305752289e-05,0.020210744515460354
2018-08-18 09:52:35,35606,martinho campos,MG,1.0,credit_card,1.0,54.64,2018-08-23 10:09:38,35.2,19.44,11704.0,praia grande,SP,eletrodomesticos,59.0,256.0,2.0,600.0,home_appliances,10,0,7,54.64,0,0.013541666666666667,1.0,2018-32,8.637070305752289e-05,0.7253411642770772,0.016928657799274487,0.10779063741578856,8.637070305752289e-05,0.00777336327517706
2018-05-06 11:38:34,26255,nova iguacu,RJ,1.0,credit_card,10.0,242.44,2018-05-10 11:50:29,223.0,19.44,14050.0,ribeirao preto,SP,relogios_presentes,57.0,536.0,1.0,357.0,watches_gifts,9,0,14,242.44,0,0.011333333333333334,1.0,2018-18,0.005009500777336327,0.7253411642770772,0.0215063050613232,0.12636033857315598,0.00043185351528761444,0.013646571083088616
2018-06-15 12:18:17,47240,pilao arcado,BA,1.0,boleto,1.0,83.47,2018-06-22 15:56:50,59.9,23.57,4378.0,sao paulo,SP,instrumentos_musicais,57.0,962.0,4.0,900.0,musical_instruments,15,3,16,83.47,0,0.04666666666666667,1.0,2018-24,8.637070305752289e-05,0.7253411642770772,0.2649853169804802,0.03947141129728796,8.637070305752289e-05,0.0019001554672655036
2018-05-03 12:46:51,24030,niteroi,RJ,1.0,credit_card,10.0,645.04,2018-05-11 13:11:48,619.0,26.04,85801.0,cascavel,PR,relogios_presentes,45.0,855.0,1.0,525.0,watches_gifts,8,0,18,645.04,0,0.011510416666666667,1.0,2018-17,0.009414406633269996,0.06901019174296079,0.005527724995681465,0.12636033857315598,0.00034548281223009154,0.001468301951977889
2018-07-17 16:08:37,19470,presidente epitacio,SP,1.0,credit_card,9.0,193.82,2018-07-20 16:21:32,179.9,13.92,14840.0,guariba,SP,relogios_presentes,60.0,992.0,1.0,308.0,watches_gifts,9,0,6,193.82,0,0.007333333333333333,0.8,2018-28,0.00034548281223009154,0.7253411642770772,0.011832786318880635,0.43565382622214543,0.00034548281223009154,0.011832786318880635
2018-08-11 18:37:26,13087,campinas,SP,1.0,credit_card,8.0,2032.0,2018-08-14 18:50:21,1999.9,32.1,28615.0,nova friburgo,RJ,relogios_presentes,44.0,281.0,1.0,450.0,watches_gifts,5,0,9,2032.0,0,0.012395833333333333,1.0,2018-31,0.01347382967697357,0.04897218863361548,0.0012955605458628433,0.43565382622214543,0.0010364484366902746,0.0006909656244601831
2018-06-11 11:16:56,57046,maceio,AL,1.0,credit_card,8.0,133.26,2018-06-13 11:31:27,109.99,23.27,26379.0,queimados,RJ,relogios_presentes,38.0,545.0,1.0,317.0,watches_gifts,22,0,7,133.26,0,0.006611111111111111,1.0,2018-23,0.0024183796856106408,0.04897218863361548,0.0016410433580929349,0.0039730523406460525,0.00017274140611504577,0.0016410433580929349
2018-06-05 15:29:48,21073,rio de janeiro,RJ,1.0,credit_card,2.0,103.04,2018-06-13 15:48:55,79.9,23.14,14940.0,ibitinga,SP,cama_mesa_banho,51.0,1208.0,1.0,1100.0,bed_bath_table,8,0,41,103.04,0,0.04375,0.6,2018-22,0.06676455346346519,0.7253411642770772,0.0664190706512351,0.12636033857315598,0.00025911210917256864,0.0664190706512351
2018-04-24 10:58:24,95260,nova roma do sul,RS,1.0,credit_card,6.0,1127.29,2018-05-02 10:55:25,1106.99,20.3,13450.0,santa barbara d´oeste,SP,bebes,58.0,1447.0,5.0,15800.0,baby,8,0,25,1127.29,0,0.46629166666666666,0.2,2018-16,8.637070305752289e-05,0.7253411642770772,0.002159267576438072,0.04456728277768181,8.637070305752289e-05,0.002159267576438072
2018-05-19 10:29:23,38550,coromandel,MG,1.0,credit_card,2.0,51.1,2018-05-22 10:59:50,35.9,15.2,30111.0,belo horizonte,MG,beleza_saude,26.0,394.0,1.0,1614.0,health_beauty,16,0,0,51.099999999999994,0,0.04822222222222222,0.2,2018-19,0.00034548281223009154,0.06374157885645189,0.018483330454309898,0.10779063741578856,0.00034548281223009154,0.0027638624978407324
2018-07-11 19:46:18,92025,canoas,RS,1.0,credit_card,10.0,303.54,2018-07-24 15:25:23,293.9,9.64,93542.0,novo hamburgo,RS,consoles_games,53.0,2013.0,4.0,155.0,consoles_games,10,1,2,303.53999999999996,0,0.0054444444444444445,1.0,2018-27,0.0011228191397477975,0.018483330454309898,0.003800310934531007,0.04456728277768181,0.00017274140611504577,0.002936603903955778
2018-05-23 20:01:45,22783,rio de janeiro,RJ,1.0,credit_card,10.0,154.8,2018-05-30 16:21:07,35.28,16.32,3410.0,sao paulo,SP,casa_construcao,54.0,290.0,1.0,2600.0,home_construction,11,0,24,51.6,0,0.054,0.4,2018-20,0.06676455346346519,0.7253411642770772,0.2649853169804802,0.12636033857315598,0.0006909656244601831,0.00025911210917256864
2018-05-23 20:01:45,22783,rio de janeiro,RJ,1.0,credit_card,10.0,154.8,2018-05-30 16:21:07,35.28,16.32,3410.0,sao paulo,SP,casa_construcao,54.0,290.0,1.0,2600.0,home_construction,11,0,24,51.6,0,0.054,0.4,2018-20,0.06676455346346519,0.7253411642770772,0.2649853169804802,0.12636033857315598,0.0006909656244601831,0.00025911210917256864
2018-05-23 20:01:45,22783,rio de janeiro,RJ,1.0,credit_card,10.0,154.8,2018-05-30 16:21:07,35.28,16.32,3410.0,sao paulo,SP,casa_construcao,54.0,290.0,1.0,2600.0,home_construction,11,0,24,51.6,0,0.054,0.4,2018-20,0.06676455346346519,0.7253411642770772,0.2649853169804802,0.12636033857315598,0.0006909656244601831,0.00025911210917256864
2018-08-09 23:21:52,22210,rio de janeiro,RJ,1.0,credit_card,1.0,92.41,2018-08-16 23:35:11,69.99,22.42,95088.0,caxias do sul,RS,automotivo,59.0,669.0,2.0,425.0,auto,12,0,0,92.41,0,0.006597222222222222,1.0,2018-31,0.06676455346346519,0.018483330454309898,0.002159267576438072,0.12636033857315598,0.00025911210917256864,8.637070305752289e-05
2018-08-05 14:20:40,30644,belo horizonte,MG,1.0,credit_card,1.0,191.28,2018-08-09 14:35:18,59.99,35.65,3916.0,sao paulo,SP,pet_shop,43.0,480.0,1.0,7300.0,pet_shop,10,0,5,95.64,0,0.054253472222222224,0.8,2018-31,0.026515805838659527,0.7253411642770772,0.2649853169804802,0.10779063741578856,0.00025911210917256864,0.0008637070305752289
2018-08-05 14:20:40,30644,belo horizonte,MG,1.0,credit_card,1.0,191.28,2018-08-09 14:35:18,59.99,35.65,3916.0,sao paulo,SP,pet_shop,43.0,480.0,1.0,7300.0,pet_shop,10,0,5,95.64,0,0.054253472222222224,0.8,2018-31,0.026515805838659527,0.7253411642770772,0.2649853169804802,0.10779063741578856,0.00025911210917256864,0.0008637070305752289
2018-04-10 17:34:43,22081,rio de janeiro,RJ,2.0,credit_card,1.0,54.43,2018-04-16 17:51:59,36.5,17.93,3167.0,sao paulo,SP,utilidades_domesticas,36.0,508.0,2.0,1200.0,housewares,24,0,11,54.43,0,0.034375,0.4,2018-14,0.06676455346346519,0.7253411642770772,0.2649853169804802,0.12636033857315598,0.00043185351528761444,0.0018137847642079807
2018-07-09 11:39:27,9310,maua,SP,1.0,credit_card,4.0,107.38,2018-07-13 11:50:13,98.0,9.38,12327.0,jacarei,SP,beleza_saude,57.0,656.0,4.0,605.0,health_beauty,2,0,8,107.38,0,0.016881944444444446,1.0,2018-27,0.004059423043703576,0.7253411642770772,0.003800310934531007,0.43565382622214543,0.00017274140611504577,0.0027638624978407324
2018-06-12 10:01:16,12236,sao jose dos campos,SP,1.0,credit_card,1.0,31.51,2018-06-18 10:21:23,23.6,7.91,11704.0,praia grande,SP,eletrodomesticos,55.0,200.0,1.0,100.0,home_appliances,6,0,7,31.51,0,0.0015347222222222223,1.0,2018-23,0.0065641734323717395,0.7253411642770772,0.016928657799274487,0.43565382622214543,0.00043185351528761444,0.00777336327517706
2018-06-14 00:01:24,13187,hortolandia,SP,1.0,credit_card,3.0,74.12,2018-06-20 00:26:30,65.5,8.62,7152.0,guarulhos,SP,beleza_saude,56.0,2264.0,2.0,1025.0,health_beauty,1,0,10,74.12,0,0.02875,0.8,2018-23,0.002072896873380549,0.7253411642770772,0.02953878044567283,0.43565382622214543,0.00025911210917256864,0.0008637070305752289
2018-05-10 00:39:06,4165,sao paulo,SP,1.0,credit_card,1.0,134.58,2018-05-15 00:57:15,59.9,7.39,13076.0,campinas,SP,moveis_decoracao,59.0,2262.0,4.0,500.0,furniture_decor,4,0,6,67.28999999999999,0,0.02347222222222222,0.2,2018-18,0.16280877526343066,0.7253411642770772,0.02064259803074797,0.43565382622214543,0.00043185351528761444,0.0013819312489203662
2018-05-10 00:39:06,4165,sao paulo,SP,1.0,credit_card,1.0,134.58,2018-05-15 00:57:15,59.9,7.39,13076.0,campinas,SP,moveis_decoracao,59.0,2262.0,4.0,500.0,furniture_decor,4,0,6,67.28999999999999,0,0.02347222222222222,0.2,2018-18,0.16280877526343066,0.7253411642770772,0.02064259803074797,0.43565382622214543,0.00043185351528761444,0.0013819312489203662
2018-07-28 19:11:28,7909,francisco morato,SP,1.0,credit_card,1.0,23.06,2018-08-01 19:27:16,15.19,7.87,11704.0,praia grande,SP,eletrodomesticos,57.0,137.0,1.0,100.0,home_appliances,3,0,4,23.06,0,0.0065,1.0,2018-29,0.0005182242183451373,0.7253411642770772,0.016928657799274487,0.43565382622214543,8.637070305752289e-05,0.00777336327517706
2018-04-18 01:48:47,28140,santo amaro de campos,RJ,1.0,credit_card,8.0,348.77,2018-04-24 02:11:23,330.0,18.77,9628.0,sao bernardo do campo,SP,beleza_saude,60.0,2644.0,6.0,400.0,health_beauty,12,0,14,348.77,0,0.010388888888888888,0.8,2018-15,0.00017274140611504577,0.7253411642770772,0.013992053895318707,0.12636033857315598,0.00017274140611504577,0.0024183796856106408
2018-05-21 08:53:05,9725,sao bernardo do campo,SP,1.0,credit_card,1.0,164.66,2018-05-23 09:10:38,69.9,12.43,4782.0,sao paulo,SP,moveis_decoracao,44.0,903.0,6.0,2600.0,furniture_decor,2,0,5,82.33000000000001,0,0.052083333333333336,1.0,2018-20,0.0061323199170841254,0.7253411642770772,0.2649853169804802,0.43565382622214543,0.00017274140611504577,0.01995163240628779
2018-05-21 08:53:05,9725,sao bernardo do campo,SP,1.0,credit_card,1.0,164.66,2018-05-23 09:10:38,69.9,12.43,4782.0,sao paulo,SP,moveis_decoracao,44.0,903.0,6.0,2600.0,furniture_decor,2,0,5,82.33000000000001,0,0.052083333333333336,1.0,2018-20,0.0061323199170841254,0.7253411642770772,0.2649853169804802,0.43565382622214543,0.00017274140611504577,0.01995163240628779
2017-12-12 19:01:53,40315,salvador,BA,2.0,voucher,1.0,30.0,2017-12-21 19:10:32,19.99,18.59,3028.0,sao paulo,SP,esporte_lazer,52.0,1554.0,1.0,1100.0,sports_leisure,34,0,-1,38.58,1,0.054253472222222224,1.0,2017-50,0.015460355847296598,0.7253411642770772,0.2649853169804802,0.03947141129728796,0.00025911210917256864,0.00034548281223009154
2017-12-12 19:01:53,40315,salvador,BA,1.0,credit_card,1.0,8.58,2017-12-21 19:10:32,19.99,18.59,3028.0,sao paulo,SP,esporte_lazer,52.0,1554.0,1.0,1100.0,sports_leisure,34,0,-1,38.58,1,0.054253472222222224,1.0,2017-50,0.015460355847296598,0.7253411642770772,0.2649853169804802,0.03947141129728796,0.00025911210917256864,0.00034548281223009154
2018-08-14 09:35:14,6866,itapecerica da serra,SP,1.0,boleto,1.0,47.53,2018-08-16 17:55:16,39.99,7.54,4102.0,sao paulo,SP,informatica_acessorios,57.0,422.0,3.0,250.0,computers_accessories,6,0,-1,47.53,1,0.0044444444444444444,1.0,2018-32,0.0012091898428053204,0.7253411642770772,0.2649853169804802,0.43565382622214543,0.00017274140611504577,0.007341509759889445
2018-07-18 10:46:33,23565,rio de janeiro,RJ,1.0,credit_card,1.0,34.44,2018-07-24 11:02:00,20.0,14.44,36500.0,uba,MG,informatica_acessorios,31.0,600.0,2.0,500.0,computers_accessories,6,0,23,34.44,0,0.0095,1.0,2018-28,0.06676455346346519,0.06374157885645189,0.0013819312489203662,0.12636033857315598,0.00017274140611504577,0.0006909656244601831
2018-05-26 19:36:13,20551,rio de janeiro,RJ,1.0,credit_card,5.0,105.66,2018-06-04 19:49:43,19.99,15.23,4102.0,sao paulo,SP,relogios_presentes,60.0,515.0,2.0,100.0,watches_gifts,5,0,46,35.22,0,0.0018333333333333333,0.2,2018-20,0.06676455346346519,0.7253411642770772,0.2649853169804802,0.12636033857315598,0.0009500777336327518,0.007341509759889445
