Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.08735367550767,2.27687274512178,0.948420786604515,1.57395603843689,3.35068373940706,3.1071061957296,5.82407613745866,5.36893214821323,4.06417324490376,3.41409610966596,4.28199833053058,2.00160759559029,4.04492943933556,5.38540993901029,5.81466190724336,5.20243759278655,2.05585471287195,3.43029367788374,0.569784088434517,-4.20401524244947,2.92486148176778,1.67789830787579,2.50398046659659,3.91827190322513,5.33302206759905,4.82876110773741,6.71686869844402,6.73819469090975,3.28344618616541,1.13964864548062,4.49465897070922,6.94789198173555,3.91263576716115,5.13399351995672,4.49903000110972,2.95590137527523,2.08738250162794,1.35936086788746,2.56432428277704,3.18685539245533,-7.18591413760859,10.8011981904878,7.32827729427979,0.712380031974334,1.7438014504116
Colombia,COL,Net migration,SM.POP.NETM,-44203,-50351,-37090,-13329,-18692,-21408,-42368,-36040,-25064,-21329,-7590,-48458,-15147,-30103,-16023,-33097,-28251,-23600,-8186,-22698,-27878,-28582,-24387,-33114,-25949,-41465,-39303,-49634,-63313,-46901,-34220,-46385,-56070,-64789,-67522,-41123,104373,431072,495524,396826,227130,199070,183180,154521,141643
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.738,64.408,65.073,65.733,66.387,67.034,67.566,68.051,68.532,69.008,69.481,69.949,70.415,70.874,71.328,71.777,72.223,72.662,73.098,73.53,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425,81.74,82.05,82.354,82.652
Colombia,COL,Population growth (annual %),SP.POP.GROW,2.28165878425913,2.30526967372708,2.31294499637689,2.34922447389747,2.31162341777435,2.16125651239525,2.06488135607345,2.05495671033332,2.04796088983437,2.05312510865196,2.06742882129527,2.00897406347511,1.98094862084333,1.99678655879278,1.97202887200902,1.9096370992151,1.82129460113512,1.78958066993845,1.79149449060697,1.73833578882204,1.63798274950516,1.57194688390217,1.53792282248162,1.5081090586904,1.46883725533231,1.4002642115634,1.32542990992624,1.26689099629201,1.20339154806457,1.16491370094378,1.13596836363633,1.07133727666266,1.00290782655336,0.948709328751527,0.892711563926366,0.864942376762699,0.990548549326914,1.45147726169193,1.83913784861099,1.78615507724394,1.43632167326968,1.09642825395961,1.06829295530618,1.12092864340999,1.07447920962035
Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.107,0.188,0.33,0.551,1.13,1.7,2.21,2.85,4.6,7.39,9.12,11,15.3,21.8,25.6,30,36.5,40.4,49,51.7,52.6,55.9,58.1,62.3,64.1,65,69.8,73,72.8,77.3,..
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.5526531495356,27.4537624347993,24.7209882528585,19.5973170624765,16.1616171361426,24.090174368125,18.8424631612406,23.302028364018,28.1083969771704,25.8675480831988,29.1520245976215,30.3878204854436,27.0106266231361,22.4424828533275,22.8462417553045,20.8917930194849,20.7975755127402,18.4700217119089,18.6769799276672,10.8736870857471,9.22534818585366,7.96556090304834,6.35150728778872,7.1297886294186,5.90402005546502,5.05101962689696,4.29342363628927,5.54438485815156,6.99688495554511,4.20251661216482,2.27200227892008,3.4150334477625,3.16930188840055,2.01699224310383,2.89883787761738,4.9898311584953,7.51346024627675,4.31431325695011,3.24056932930569,3.52301932741447,2.52663500084706,3.49505757399448,10.1772313546166,11.7359044948689,6.60908593728228
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,10.12,9.44,7.8,8.25,8.72,11.81,12.14,15,20.06,20.52,15.04,14.481,13.221,13.717,11.062,11.091,11.204,11.273,12.066,11.153,10.288,9.959,9.246,8.799,8.572,8.922,9.086,9.36,10.28,15.983,13.898,10.547,9.594,9.608
Colombia,COL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.470461793639438,0.728254722048364,0.939231233116753,1.59566957867312,1.52667282755931,2.93170087456752,1.9288837346618,0.877016761917627,0.51769140170422,1.45674970076126,1.04506114042541,0.920464272732109,1.24789270665478,1.44281755033375,1.77037935454964,1.04693022657461,3.20284924848693,5.21507527765445,2.87230262380067,1.74771154695899,2.43950747934181,2.58851936306874,2.17844751407948,1.81783931129221,2.66083488771203,7.02979401438226,4.17238510059526,4.30867680626701,4.35627834630067,3.45627065154006,2.24433595561185,4.37269536127325,4.05728041313345,4.24252457969381,4.24107256687865,3.95939854860996,4.90164572903473,4.39318232765433,3.38083573220192,4.33058240931506,2.7588942895314,3.00175693787234,4.97124137726565,4.58478761240549,3.40096759289545
Colombia,COL,"Population, total",SP.POP.TOTL,26104498,26713267,27338331,27988173,28642690,29268470,29879112,30499467,31130524,31776279,32440069,33098372,33760571,34441473,35127410,35804662,36462745,37121149,37792165,38454863,39089934,39709262,40324680,40937429,41543171,42128977,42691084,43235374,43758808,44271541,44777319,45259614,45715810,46151584,46565429,46969940,47437512,48131078,49024465,49907985,50629997,51188173,51737944,52321152,52886363
Colombia,COL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.73932430012557,-0.0539162798288118,-1.35966538334341,-0.78443379786755,0.989006834442279,0.902605416728733,3.66134032721335,3.22574243598631,1.95465446599053,1.3125231207928,2.14817587559615,-0.0271315908869099,2.00413314386418,3.30195850247352,3.74840675934975,3.21251345205344,0.213941191632387,1.59578906492865,-1.21587529995685,-5.85488076514964,1.25270223212341,0.0920725777672828,0.939608606713477,2.36282939630979,3.79715867736165,3.37111077766936,5.31174394421016,5.39446786231066,2.04799051810861,-0.0317051022677077,3.31434936742798,5.80823503363762,2.87569627540904,4.14129387844136,3.5703066542077,2.06923227113727,1.08114925712198,-0.101221554133033,0.695264947238812,1.36014067984289,-8.50949477621059,9.5929782838861,6.18779953705864,-0.410230298426796,0.656437667018352
Colombia,COL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,324362108923.578,330854565533.009,344237399255.639,362775994368.943,383870191922.137,403840799094.197,412143179194.874,426280900614.625,428709781358.363,410686756804.185,422698775564.672,429791231167.284,440553119642.857,457815188748.605,482230573793.389,505516336190.343,539471204741.433,575821824818.307,594728624564.412,601506441278.546,628542104500.866,672212530981.313,698513758899.827,734375410017.75,767415180035.221,790099215895.953,806591608674.065,817556099366.045,838520888947.413,865243337113.698,803067693827.328,889808627041.398,955016270619.415,961819615833.414,978591840244.661
Colombia,COL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,86158201122.7301,88119913721.7807,88955661300.656,90355784303.2292,93383320875.4912,96284839824.1916,101892542204.383,107363083659.426,111726505380.416,115540955654.074,120488417446.261,122900122761.671,127871346008.238,134757742185.312,142593449287.222,150011784497.792,153095808839.253,158347444690.971,159249683235.263,152554802278.5,157016818928.93,159651401476.819,163649041384.447,170061255792.911,179130660092.783,187780451739.376,200393418124.055,213896316785.023,220919487240.849,223437193184.792,233479933032.173,249701866578.277,259471791121.288,272793056063.57,285066097496.814,293492370193.166,299618678572.191,303691577641.583,311479214511.795,321405606655.842,298309675728.093,330530695024.886,354752900899.02,357280089727.874,363510345114.581
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,33400735644.0481,36388366869.0309,38968039721.748,38729822781.5997,38253120737.9671,34894419443.4881,34942489683.9712,36373307085.0887,39212550050.4223,39540080200.3938,47844090709.9908,49637993948.8402,58394443377.5416,66474101301.1759,81705497616.5703,92495970511.3951,97153389010.9466,106656492293.614,98486358581.1639,86278947636.962,99875074951.0278,98200641203.3892,97945812802.8882,94644969157.0987,117092416666.245,145600529605.803,161792958904.864,206229540926.312,242504150472.931,232468663109.595,286498534094.963,334966134804.887,370691143018.039,382093697077.685,381240864422.407,293492370193.166,282720100286.228,311866875156.879,334198218098.276,323031701192.84,270348342541.465,318524633225.395,345632492851.448,366291836137.916,418542042920.189
Colombia,COL,GDP (constant LCU),NY.GDP.MKTP.KN,236226976300000,241605563940000,243897001330000,247735832910000,256036677180000,263992008640000,279367104220000,294366134490000,306329684170000,316788074000000,330352934040000,336965303460000,350595312220000,369476307010000,390960105090000,411299560570000,419755281970000,434154120870000,436627861970000,418271960100000,430505835550000,437729285680000,448689941490000,466270833400000,491137159840000,514853000000000,549435000000000,586457000000000,605713000000000,612616000000000,640151000000000,684628000000000,711415000000000,747939000000000,781589000000000,804692000000000,821489000000000,832656000000000,854008000000000,881224000000000,817900000000000,906243000000000,972655000000000,979584000000000,996666000000000
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.86492895691175,6.3833170098831,4.82140188312658,4.11029998859358,2.2799607772245,1.86761216652651,1.63778418052955,2.68737940417255,-3.18025651617585,5.09123641339696,-5.39563714860034,8.53098178773288,3.0060613074486,-5.27678299744868,3.61020643165317,-1.29168892620011,4.03015366772979,1.28251579338536,1.92440871212295,10.847878616072,2.33290710182874,2.3249448613998,2.1038716355305,1.91965980712278,2.83754786988332,2.6469554759412,0.800042348955387,3.96461118871815,6.48692881990631,4.80105816823387,5.8881526705417,6.31063973754043,8.92726953365961,3.89569328951215,1.99206468746939,2.78022854212236,5.59618952073011,4.05960593662805,3.62877024437186,4.00531793513311,2.72579845079559,2.81839506562636,3.06466236855576,3.3887835062684
Comoros,COM,Net migration,SM.POP.NETM,-344,-999,-1065,-1122,-1259,-1339,-1502,-1687,-1832,-1860,-2141,-3323,-5198,-5196,-5024,-4951,-4805,-4508,-4194,-3490,-2557,-2029,-1925,-4112,-2455,-2760,-3020,-3147,-3294,-3553,-3832,-3897,-3835,-2365,-2667,-2815,-2938,-2920,-2917,-2916,-1766,-1766,-2002,-2002,-2051
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.215,23.649,24.095,24.548,25.006,25.469,25.938,26.413,26.893,27.378,27.869,28.366,28.435,28.39,28.346,28.301,28.257,28.213,28.168,28.124,28.08,28.036,27.992,27.947,27.903,27.875,27.863,27.867,27.886,27.921,27.973,28.04,28.123,28.223,28.338,28.47,28.619,28.784,28.965,29.164,29.38,29.613,29.864,30.132,30.418
Comoros,COM,Population growth (annual %),SP.POP.GROW,2.98439006626216,2.8204928163414,2.77000227495207,2.78714622467208,2.79368927696612,2.79787280869172,2.78459470952494,2.74692266401265,2.70360140934392,2.671224232856,2.61904296351893,2.43526463269378,2.07617358522542,1.82558236566461,1.77024659975985,1.73619184593212,1.72199066913724,1.72218731995402,1.72206986217565,1.78213857663893,1.91989444545768,2.05675116831034,2.11608023442771,1.92701943618421,1.89592485384757,2.04084019817184,2.0170547631074,1.99305922756432,1.98685114604965,1.98865318234701,1.98790768401212,1.99871797531046,2.01149862727803,2.11384957294193,2.17541496047092,2.11093338446849,2.05111578193354,1.99257798738542,1.95274153616222,1.92385702700328,1.96199379762606,1.97631988078353,1.93837687010445,1.92327433672711,1.89182789744612
Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0,0.0379,0.148,0.272,0.443,0.555,0.848,1.33,2,2.2,2.5,3,3.5,5.1,5.5,5.98,6.5,6.98,7.46,7.94,8.48,..,16.4,22.4,30.7,32.8,35.7,..
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5545939481681,3.53304214308079,3.79908136671903,4.47499289078105,3.0133239505812,3.37436360121207,4.46616710098134,1.70078176284526,4.36234829325718,3.35475770328922,1.8426630075621,6.31474450315196,-4.29487331536736,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,4.805,4.532,4.576,4.57,4.681,4.781,4.564,4.617,4.546,4.398,4.377,4.369,4.559,4.571,4.522,4.473,4.46,4.398,4.348,4.248,4.207,4.17,4.118,4.119,4.121,4.104,4.03,3.942,3.934,4.471,4.394,3.816,3.776,3.875
Comoros,COM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0,0,0.0815177458406377,0,0,0,0,2.23584850102954,1.05667627327265,0.956551273946671,0.0914764470199408,0.590924667026282,-0.316356367878846,0.0421092032007775,0.0556767737631192,0.223239724453976,0.12877038230997,0.00548778746983421,0.10381329284728,0.0708580113018663,0.02666768585993,0.302740712872362,0.101045936236943,0.145047571522759,0.106131275551471,0.0854737216678342,0.11145257428252,0.966721983950354,0.507893616352293,1.52866108214526,0.919669135138357,2.25967388807613,1.02133877132036,0.37910342236625,0.407499052477651,0.511029839195465,0.352458395894599,0.363776536250606,0.477150092201954,0.359894031404716,0.316385475129446,0.309826819374655,0.322667538363092,0.374181559022964,..
Comoros,COM,"Population, total",SP.POP.TOTL,337721,347382,357139,367233,377637,388352,399318,410439,421687,433103,444596,455556,465113,473682,482142,490586,499107,507777,516597,525886,536080,547220,558923,569798,580704,592677,604753,616927,629307,641947,654836,668056,681630,696192,711503,726682,741741,756669,771590,786578,802163,818174,834188,850387,866628
Comoros,COM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,0.976353617220212,3.47693595358449,1.94021410695102,1.24203347582782,-0.542040344767841,-0.929858107836594,-1.11613003783582,-0.0516845070652465,-5.73229192486923,2.37458223724789,-7.67167745286883,6.3009202909668,1.14266151741327,-6.93886266659509,1.82686042685714,-2.97688572500248,2.25389867331447,-0.446707932841576,0.124064469213067,8.74001547136929,0.249670770710793,0.182415694210476,0.155146641696916,0.00554209851996745,0.760068972193494,0.597251490467031,-1.18907421679094,1.91937430669343,4.39019064637544,2.73828086409912,3.79275740681449,4.19356651042693,6.64887664929846,1.65993748812312,-0.138354876922065,0.693560201534709,3.51292733189266,2.04730227771535,1.65415614580486,1.98462777612671,0.715538091757423,0.844578877212072,1.10138627695484,1.45123102362841
Comoros,COM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,1058574902.21291,1001458041.54335,1086892244.6792,1119564891.90016,1060487882.03897,1098773683.76324,1084580945.76607,1128291224.53136,1142761737.68136,1164753144.1201,1291104151.37114,1321224411.81048,1351942150.88043,1380385278.32158,1406883979.69296,1446804986.09047,1485101269.89598,1496982708.98002,1556332252.95342,1657290418.40375,1736857895.40788,1839126739.95986,1955187402.83549,2129732252.17478,2212700088.60733,2256778505.71208,2319522105.86037,2449326958.87954,2548759981.50965,2641248625.31913,2747039030.22049,2821917777.54899,2901450568.94747,2990370232.67625,3091707405.89754
Comoros,COM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,339631220.069834,352757725.441025,375275369.332779,393368903.0567,409537545.03417,418874840.428957,426697797.911327,433686186.944187,445340980.210866,431177994.668509,453130285.739627,428681019.7107,465251719.429688,479237471.349703,453949149.944119,470337651.351836,464262351.993575,482972838.200333,489167041.128013,498580614.284315,552666034.125144,565559219.284645,578708159.291576,590883436.107412,602226387.937312,619314849.980102,635707838.314968,640793770.237116,666198751.748546,709414590.573579,743473997.720954,787250881.772544,836931448.751819,911646574.993856,947161529.43996,966029599.801228,992887430.460252,1048451292.79632,1091014283.72133,1130604685.41085,1175888997.65107,1207941361.73212,1241985921.46684,1280048596.62479,1323426672.33943
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,212218261.585643,196349931.540286,184009013.562815,191621954.855332,184697225.637076,196726096.329131,279197721.807577,337525852.647575,356500032.676316,341476768.326033,429622177.724885,424108769.502231,457388651.500941,452881475.071813,319189184.255639,398461797.009413,396053805.891754,364445600.525492,370106745.930146,382454989.945311,351136579.648632,378512024.077556,425964681.044378,546885222.713065,633706110.795614,653845169.168576,698431793.872776,795673152.867077,915659107.965823,905341172.70583,907979446.419588,1023087475.68355,1015842906.66403,1116223107.03168,1149587623.99594,966029599.801228,1012835492.51575,1077439756.12221,1188797449.96029,1195019531.03664,1225039195.93742,1299039311.76025,1279542248.45017,1430523435.81695,1546164420.32442
Comoros,COM,GDP (constant LCU),NY.GDP.MKTP.KN,151387000000,157238000000,167275000000,175340000000,182547000000,186709000000,190196000000,193311000000,198506000000,192193000000,201978000000,191080000000,207381000000,213615000000,202343000000,209648000000,206940000000,215280000000,218041000000,222237000000,246345000000,252092000000,257953000000,263380000000,268436000000,276053000000,283360000000,285627000000,296951000000,316214000000,331395618076.099,350908698011.905,373053281751.13,406356753717.216,422187166503.257,430597407962.196,442569000000,467336000000,486308000000,503955000000,524140000000,538427000000,553602000000,570568032165.572,589903347531.639
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.19491292367728,2.350524074861,-0.457677608961575,1.41170368826302,5.54107402196995,0.467850950946058,4.71720965340852,2.67564245126934,0.470381336748702,-1.26605063560955,-6.56831069464246,-8.42105149913377,-10.5000085646477,-13.4690505381279,-3.89999680312387,0.699998829794396,-1.02317264199922,-5.61704659870088,-1.62415404478989,-4.2701408311335,-6.91092731652101,-2.10017302488846,2.94776518359767,5.57782231144424,6.73837393324294,6.13515115548972,5.32097956548998,6.25947776437397,6.22589426869193,2.85506401011484,7.10797657581392,6.8746708900163,7.08689894671942,8.48195663608755,9.4702880993101,6.91616711922561,2.39939891133452,3.7269476588301,5.82112109969025,4.38452887429834,1.73542276681493,6.20015401075946,8.92444785079518,8.60908972348436,6.67593028986779
"Congo, Dem. Rep.",COD,Net migration,SM.POP.NETM,51685,54656,97495,146095,190045,118791,70988,111220,101314,84415,219270,86721,252666,240176,1232105,-273434,-777833,-527356,295560,109761,79340,26523,-17358,-106731,4260,20384,-29715,-99742,-82339,-46009,8823,40891,53668,121097,36966,-17711,440748,176290,-124246,-144920,-1633,-64639,-14991,-14992,-26968
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.072,27.327,27.583,27.84,28.1,28.513,28.93,29.35,29.775,30.202,30.633,31.067,31.506,31.946,32.39,32.838,33.289,33.742,34.199,34.659,35.122,35.587,36.055,36.526,37,37.481,37.971,38.47,38.976,39.491,40.013,40.544,41.082,41.627,42.18,42.74,43.307,43.88,44.46,45.046,45.638,46.235,46.837,47.444,48.055
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,3.1346680970209,2.9125559856151,3.0005633127695,3.17021313152414,3.34210634710717,3.31598161429199,3.14957502364655,3.15353574685505,3.20305597579918,3.16076129040859,3.31797538712724,3.32896574554935,3.37819074562411,3.57407160295395,4.73302553589306,4.15133342018812,1.92231853470865,1.60697628662433,2.7168325472246,3.35830626776397,3.20780748301006,3.1670663452371,3.05620605844951,2.92124332432638,2.94457864295254,3.07172770424984,3.08284543640824,3.02531584938763,3.01581282864875,3.09097719189927,3.18751592835336,3.28016564590395,3.33860489598034,3.40170849300578,3.39069033335839,3.3022434270539,3.54100823238224,3.65684620577994,3.34726508426912,3.1695285579572,3.22098049233111,3.23790848096045,3.2234019442495,3.25963514299902,3.24257627586721
"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.000108,0.000211,0.000413,0.00101,0.0059,0.0115,0.0928,0.135,0.196,0.238,0.296,0.37,0.44,0.56,0.72,1.2,1.68,2.2,3,3.8,10.1,8.62,11.7,16.5,21.6,28.4,29.5,30.5,..
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,46.6259068303308,35.4082648744294,36.6996975740914,76.5266976662658,52.2270113573208,23.820784521335,44.4,78.6703601108033,71.0917312661503,104.06522942826,81.295404814004,2154.43682711341,4129.16985661558,1986.90476190476,23773.1317741016,541.908883239027,492.441850235414,198.516707416463,29.1488069236652,284.894975914087,513.906843747535,359.936614264586,31.5225826025495,12.8739657187405,3.99438400815971,21.3168167229341,13.0526949745101,16.945100654195,17.3013845700157,2.79999999999982,7.10000000000037,15.316515913949,9.72182806273364,0.808223101487111,1.24303889760803,0.74419899478147,2.88585107289988,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,3.267,3.36,3.433,3.389,3.276,3.153,3.166,3.188,3.22,3.234,3.239,3.17,3.053,2.975,2.948,3.174,3.403,3.627,3.88,4.096,4.315,4.485,4.468,4.436,4.439,4.521,4.601,4.618,4.591,5.345,5.28,4.522,4.484,4.556
"Congo, Dem. Rep.",COD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.761518250363583,0.555359656895248,-0.0173605167454156,-1.75156748452182,-0.41296918234428,0.961634330644133,0.0685577291884824,-0.718907496811814,-0.04446300103079,-0.067724373028688,-0.154656300440917,0.128721430145,-0.00887285141144068,0.0641680665385587,-0.0257715032452164,-0.396035086238951,0.429527590786065,-0.728142744101784,0.986360812284015,0.236879334969256,0.493452281553792,1.37428477040761,2.1493797198493,4.37764234247167,3.97216281770058,1.50445261985533,1.77208512333024,10.8023674620944,8.7262735405046,-1.30413524991314,12.71601350262,6.17662459315183,9.86686887943546,5.19461161122845,4.17602952858263,3.07434208974213,2.51078403634832,2.75644331422703,2.95904257934813,2.60931448015292,3.07507847506139,3.03220638870425,2.14185515361453,3.54480503861253,..
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,26711099,27500515,28338190,29250963,30245081,31264816,32265196,33298904,34382752,35486866,36684063,37925817,39228910,40656336,42626876,44433704,45296124,46029902,47297600,48912971,50507442,52132646,53750524,55343867,56997741,58775724,60615908,62477752,64390664,66412044,68563038,70849311,73254618,75789395,78403242,81035531,83956415,87083398,90047644,92947442,95989998,99148932,102396968,105789731,109276265
"Congo, Dem. Rep.",COD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.958869855402938,-0.587498769914092,-3.40014199743922,-1.75283708294673,2.07207086656189,-2.80901413565682,1.47046036376909,-0.511748731546064,-2.69674798062162,-4.33799099147288,-9.61748597659818,-11.4194977980426,-13.4729897751751,-16.5071139550222,-8.3424734298317,-3.39481121542802,-2.90765166387065,-7.12163669713077,-4.26088113381191,-7.43165883288135,-9.84965913371934,-5.1521414670669,-0.150938085596678,2.53825002902343,3.64120168828561,2.92453150481742,2.1236343824278,3.09293343802346,3.07014504614453,-0.275530333416668,3.74773143955383,3.42587694987861,3.57071287303275,4.85377661702087,5.8207121782338,3.44319363269288,-1.16312535664113,0.00232954079282877,2.33763368123793,1.12791372118168,-1.48924362969555,2.81656459085707,5.46935992378246,5.12590758856129,3.27236174790441
"Congo, Dem. Rep.",COD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,79677843436.7892,72968131207.578,65306471181.3189,56510309573.2391,54306409306.4474,54686553536.0959,54127015681.4623,51086675988.1484,50256949673.7382,48110907145.2377,44785997321.1114,43845413886.4461,45137873731.5951,47655584123.5075,50866795581.8206,53987550378.7193,56860216902.2796,60419369536.0526,64181015601.1775,66013424678.9329,70705643442.004,75566423729.3102,80921739816.6562,87785486697.0725,96099025196.6669,102745394379.215,105210666253.396,109131812716.167,115484507692.662,120547959277.788,122639976008.026,130243843399.282,141867387282.322,154080877941.82,164367209943.232
"Congo, Dem. Rep.",COD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,26933852428.2533,27566939113.8669,27440771406.0667,27828153788.0939,29370132388.4399,29507540832.1133,30899473396.7292,31726232824.1508,31875467102.209,31471907548.358,29404734879.0512,26928547011.7025,24101047269.1386,20854865032.2402,20041525962.687,20181816409.8988,19975321585.7342,18853298464.0232,18547091854.4434,17755104912.179,16528062516.7262,16180944606.2133,16657920857.6924,17587070083.9155,18772152630.0713,19923852569.0654,20983996692.9237,22297485299.9942,23685703159.349,24361945145.7942,26093586500.1699,27887434695.4583,29863789011.1578,32396822644.9769,35464895084.4787,37917706497.1793,38827503534.0756,40274584268.021,42619016590.6593,44487659679.0188,45259708653.5116,48065880294.8504,52355494715.7899,56862826231.0464,60658948871.0797
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,14394927494.8647,12537821038.2202,13651667371.1676,11006712650.4481,7857729193.20343,7195042616.0071,8095367168.21769,7661625472.57705,8861299976.74158,9021862775.18112,9349764580.41173,9625436872.51075,8227343907.26679,10706259936.7425,5820382248.28202,5643439376.10491,5771456952.1908,6090838693.27145,6217805820.77104,4711259427.27273,19088046305.7971,7438189100.33333,8728038525.14034,8937567059.87754,10297483481.223,11964484465.9388,14451901696.3878,16737071816.38,19788515590.1284,18648372553.0921,21565721044.8462,25839749199.3671,29306235285.2597,32679745048.4427,35909040925.9375,37917706497.1793,37134801555.3322,38019264794.8263,47568210009.8172,51775829877.2088,48716961860.1325,55328482783.5393,65801547755.6552,67006756666.3604,70749355652.1207
"Congo, Dem. Rep.",COD,GDP (constant LCU),NY.GDP.MKTP.KN,7665018270900,7845186370700,7809280709300,7919524613100,8358351334100,8397455960300,8793581563500,9028866364800,9071336467100,8956488754100,8368198745400,7663508419500,6858839379100,5935018836800,5703553291900,5743478098200,5684712401600,5365399457000,5278257104700,5052868092900,4703668051600,4604882884000,4740624018400,5005047602600,5342306425600,5670065000000,5971768000000,6345569490100,6740637937300,6933087465100,7425889698100,7936395175500,8498839481600,9219707361000,10092840210000,10790877906000,11049794113000,11461614156000,12128808596000,12660599711000,12880314640800,13678913985600,14899681530800,16182408482300,17262734791800
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,17.6366054827611,17.6197224701567,23.5976999601492,5.85396283993704,6.9761310544814,-1.18566085432533,-6.86152643665193,0.189376640368906,1.76626342847234,2.59987651814491,1.00000356627487,2.39536745255616,2.61194805533871,-0.979683208744774,-5.49307574541402,3.9853243781107,4.29048155870402,-0.624812152260716,3.73755276980884,-2.58219935813743,7.5759803952642,3.80260189913561,4.58187006108889,0.813264076303781,3.47663162118089,7.75575897806648,7.98623836334291,-6.61399480441001,6.30637595585259,11.6372888615758,9.93126543095578,2.20591936286718,9.94715314257564,-0.712434451876447,6.64606540928447,0.415193061293763,-8.68524343913786,-5.59477371915547,-2.30431780125842,1.12447391976529,-6.26777227963225,1.01507036990908,1.47535613247133,1.90686426346754,2.57966639535138
"Congo, Rep.",COG,Net migration,SM.POP.NETM,-14972,-15630,-16664,-18720,0,182,367,525,22,1214,-395,1966,0,10218,1850,3747,1085,-20704,10500,2470,79780,-764,-16140,26280,25412,38337,35475,31239,1774,86014,12318,5262,-26643,-24605,-21598,-18207,-14783,-11601,-8856,-6268,-4472,-4476,-995,-995,-2491
